Candidate,Reporting Period,Report Type,Date Paid,Entity Name,First Name,Middle Initial,Last Name,Addr Line1,City,State,Zip,Zip4,Expenditure Type,Amount,Purpose,Election Type,Expenditure Paid Communications Platform,Expenditure Paid Communications Quantity,Expenditure Paid Communications Subject Matter,Expenditure Platform,Expenditure Quantity,Expenditure Specific Services,Attachment
"Powers, Debo  D",11/04/2019 to 12/31/2019,C5,11/20/2019,Glacier Bank,,,Glacier Bank,822 Nucleus Ave. ,Columbia Falls,MT,59912.0,,2,28.28,80 Harland Clarke duplicate checks order #101 - #180,PM,,,,,,,
"Powers, Debo  D",11/04/2019 to 12/31/2019,C5,12/15/2019,ActBlue Montana,,,,P O Box 441146,Somerville,MA,2144.0,,2,7.11,ActBlue fees ck 3000778653 for $180 in contributions received from 12/09/19-12/15/19 net $172.89,PM,,,,,,,
"Krautter, Joel  G",10/15/2020 to 11/15/2020,C5,10/17/2020,Eastern Montana CASA/GAL Inc.,,,,P.O. Box 1234,Miles City,MT,59301.0,,2.0,19.52,Donation of remainder of campaign funds to a 501(c)(3) charity,PM,,,,,,Donation,
"Krautter, Joel  G",10/15/2020 to 11/15/2020,C5,10/17/2020,"TransCanada USA Services, Inc. PAC",,,,"1250 I Street NW, Suite 225",Washington,DC,20005.0,,2.0,30.0,Re-issue of new refund check to PAC for over contribution limit contribution. Original refund check written on 2/10/20 was lost by PAC.,PM,,,,,,Refund,
"Krautter, Joel  G",08/16/2020 to 09/15/2020,C5,08/25/2020,USPS,,,,101 W. HOlly St.,Sidney,MT,59270.0,,2.0,70.0,Stamps for use with postcard thank you notes,PM,,,,US Mail,200 postcard stamps,Stamps for use with thank you postcards.,
"Krautter, Joel  G",06/02/2020 to 06/02/2020,C7E,06/02/20,Reynolds Market,,,,404 N Central Ave,Sidney,MT,59270.0,,All Other Expenditures,102.12,"Beverages, ice, plastic plates, cups and cutlery for election night watch party for campaign volunteers",Primary,,"3 bags of ice (7lbs), 1 case of water (24 bottles), chinet cut crystal plates (3 packets, 8 each packet). chinet cut crystal cups (2 packets, 18 each) and chinet cut crystal cutlery (2 packets, 48 count each), 3 bottles of ballatore, 1 6 pck meadowlark harvester,  2 6 pcks Uberbrew White noise.","Beverages and plastic plates, cups, cutlery for election night watch party on 6/2/20 for campaign volunteers",,,,
"Krautter, Joel  G",06/02/2020 to 06/02/2020,C7E,06/02/20,The Depot,,,, 2102 S Central Ave,Sidney,MT,59270.0,,All Other Expenditures,180.0,Taco bar food catering for election night dinner with campaign volunteers,Primary,,"Meat, cheese, all taco fixings for 20 people",Dinner/food for campaign volunteers on 6/2/20,,,,
"Krautter, Joel  G",05/26/2020 to 05/26/2020,C7E,05/26/20,The Roundup,,,,PO Box 1207,Sidney,MT,59270.0,,All Other Expenditures,426.1,Newspaper Ads in 5/27/20 edition,Primary,Newspaper,"2 newspaper ads. 1 1/4 Pg. color ad ""Krautter Supporters"" ($322.90) and 1 2"" x 6"" black and white ad ""One Contributor Does Not Make a Group"" ($103.20).","Print newspaper ads -- 1/4 pg. ad Joel's Richland County Supporters and 2"" x 6"" black and white ""One Contributor Does Not make a Group"" letter by Joel Krautter. ",,,,
"Krautter, Joel  G",05/21/2020 to 05/21/2020,C7E,05/21/20,Meadowlark Public House,,,,117 S Central ,Sidney,MT,59270.0,,All Other Expenditures,137.75,"Room use fee, appetizers and beverages for campaign volunteers.",Primary,,"4 appetizers ($40.00), 5 beverages ($24.75), room use fee ($50.00) and tip ($23.00)",Meeting with campaign volunteers on 5/20/20.,,,,
"Krautter, Joel  G",05/19/2020 to 05/20/2020,C7E,05/19/20,"CHERRY CREEK MEDIA - Williston, ND & Sidney, MT",,,,410 6th Street East,Williston,ND,58802.0,,All Other Expenditures,600.0,Radio Ads - Re-elect Joel Krautter,Primary,Radio on 660 AM KEYZ and 96.1 FM KYYZ,60 0:30 second radio ads from 5/20/20 to 6/2/20 (35 ads on KEYZ and 25 ads on KYYZ).,Re-elect Joel Krautter,,,,
"Krautter, Joel  G",05/15/2020 to 06/15/2020,C5,05/27/2020,Elk River Printing,,,,424 2nd Street N.W.,Sidney,MT,59270.0,,2,17.24,Photocopies,PM,,,,,204 pages b/w,Call list and list of voters with un-returned ballots.,
"Krautter, Joel  G",05/15/2020 to 06/15/2020,C5,06/12/2020,Richland County Clerk & Recorder,,,,201 W Main,Sidney,MT,59270.0,,2,10.0,Report of unreturned vs returned ballots for 6/2/20 primary election,PM,,,,,1 report,Primary election ballot returns vs unreturned.,
"Krautter, Joel  G",05/15/2020 to 06/15/2020,C5,06/04/2020,Reynolds Market,,,,404 N Central Ave,Sidney,MT,59270.0,,2,51.99,Gift to volunteer campaign manager.,PM,,,,,1 floral arrangement and 1 card.,Floral arrangement and thank you card for campaign manager.,
"Krautter, Joel  G",05/15/2020 to 06/15/2020,C5,06/13/2020,Vistaprint,,,,275 Wyman St,Waltham,MA,2451.0,,2,74.99,Thank you for your support postcards,PM,,,,,500 4 x 6 postcards ($66.00 for postcards and $8.99 for shipping and handling).,Thank you for your support,
"Krautter, Joel  G",05/15/2020 to 06/15/2020,C5,05/19/2020,Facebook,,,,1 Hacker Way,Menlo Park,CA,94025.0,,2,80.0,"Facebook Boosted ad, Krautter Debate Closing Statement video",PM,,,,Facebook,Video ad that ran from 05/19/20 to 5/23/20 (4 days).,House District 35 Joel Closing Statement Video on 3 Closing Points to vote for Joel Krautter.,
"Krautter, Joel  G",05/15/2020 to 06/15/2020,C5,06/02/2020,The Depot,,,, 2102 S Central Ave,Sidney,MT,59270.0,,2,180.0,Taco bar food catering for election night dinner with campaign volunteers,PM,,,,,"Meat, cheese, all taco fixings for 20 people",Dinner/food for campaign volunteers on 6/2/20,
"Krautter, Joel  G",05/15/2020 to 06/15/2020,C5,06/02/2020,Reynolds Market,,,,404 N Central Ave,Sidney,MT,59270.0,,2,102.12,"Beverages, ice, plastic plates, cups and cutlery for election night watch party for campaign volunteers",PM,,,,,"3 bags of ice (7lbs), 1 case of water (24 bottles), chinet cut crystal plates (3 packets, 8 each packet). chinet cut crystal cups (2 packets, 18 each) and chinet cut crystal cutlery (2 packets, 48 count each), 3 bottles of ballatore, 1 6 pck meadowlark harvester,  2 6 pcks Uberbrew White noise.","Beverages and plastic plates, cups, cutlery for election night watch party on 6/2/20 for campaign volunteers",
"Krautter, Joel  G",05/15/2020 to 06/15/2020,C5,05/23/2020,Facebook,,,,1 Hacker Way,Menlo Park,CA,94025.0,,2,30.0,"Boosted Facebook Ad, ""Have you returned your ballot yet"" with link to MT SOS website",PM,,,,Facebook,Ad that ran from 5/23/20 to 5/26/20 (3 days).,Have you returned your ballot yet with link to MT SOS website.,
"Krautter, Joel  G",05/15/2020 to 06/15/2020,C5,05/24/2020,Facebook,,,,1 Hacker Way,Menlo Park,CA,94025.0,,2,40.0,"Boosted Facebook ad of Paula Steinbeisser Letter to Editor ""A Leader who Listens""",PM,,,,Facebook,Ad that ran from 5/24/20 to 5/28/20 (4 days),"Paula Steinbeisser letter to editor in 5/24/20 Sidney Herald ""A Leader who listens""",
"Krautter, Joel  G",05/15/2020 to 06/15/2020,C5,05/26/2020,The Roundup,,,,PO Box 1207,Sidney,MT,59270.0,,2,426.1,Newspaper Ads in 5/27/20 edition,PM,,,,Newspaper,"2 newspaper ads. 1 1/4 Pg. color ad ""Krautter Supporters"" ($322.90) and 1 2"" x 6"" black and white ad ""One Contributor Does Not Make a Group"" ($103.20).","Print newspaper ads -- 1/4 pg. ad Joel's Richland County Supporters and 2"" x 6"" black and white ""One Contributor Does Not make a Group"" letter by Joel Krautter. ",
"Krautter, Joel  G",05/15/2020 to 06/15/2020,C5,05/18/2020,USPS,,,,101 W. HOlly St.,Sidney,MT,59270.0,,2,11.0,Stamps for use with thank you cards,PM,,,,,20 stamps ($0.55 each).,Postage stamps for use with thank you cards.,
"Krautter, Joel  G",05/15/2020 to 06/15/2020,C5,05/26/2020,Richland County Clerk and Recorder,,,,201 W Main St,Sidney,MT,59270.0,,2,40.0,Ballot Return/outstanding ballots Reports,PM,,,,,"4 reports (5/27/20, 5/28/20, 5/29/20 and 6/1/20). $10 per daily report.",Outstanding vs. returned ballots -- daily reports.,
"Krautter, Joel  G",05/15/2020 to 06/15/2020,C5,05/19/2020,"CHERRY CREEK MEDIA - Williston, ND & Sidney, MT",,,,410 6th Street East,Williston,ND,58802.0,,2,600.0,Radio Ads - Re-elect Joel Krautter,PM,,,,Radio on 660 AM KEYZ and 96.1 FM KYYZ,60 0:30 second radio ads from 5/20/20 to 6/2/20 (35 ads on KEYZ and 25 ads on KYYZ).,Re-elect Joel Krautter,
"Krautter, Joel  G",05/15/2020 to 06/15/2020,C5,05/18/2020,Richland County Clerk and Recorder,,,,201 W Main St,Sidney,MT,59270.0,,2,50.0,Voter returned ballots vs outstanding ballots reports ,PM,,,,,"5 reports (daily, Monday to Friday, from 5/18/20 to 5/22/20).",Returned vs outstanding ballots reports,
"Krautter, Joel  G",05/15/2020 to 06/15/2020,C5,05/27/2020,"Raise The Money, inc. ",,,,PO Box 26466,Little Rock ,AR,72221.0,,2,9.07,Online Contribution Processing Fee,PM,,,,,1 contribution,Fundraising,
"Krautter, Joel  G",05/15/2020 to 06/15/2020,C5,05/21/2020,Meadowlark Public House,,,,117 S Central ,Sidney,MT,59270.0,,2,137.75,"Room use fee, appetizers and beverages for campaign volunteers.",PM,,,,,"4 appetizers ($40.00), 5 beverages ($24.75), room use fee ($50.00) and tip ($23.00)",Meeting with campaign volunteers on 5/20/20.,
"Krautter, Joel  G",05/15/2020 to 06/15/2020,C5,05/21/2020,USPS,,,,101 W. HOlly St.,Sidney,MT,59270.0,,2,35.0,Stamps for use with remember to return your ballot 4 x 6 postcards,PM,,,,,100 postcard stamps at $0.35 each.,Stamps for use with 4 x 6 remember to return your ballot postcards.,
"Krautter, Joel  G",05/15/2020 to 06/15/2020,C5,05/16/2020,Facebook,,,,1 Hacker Way,Menlo Park,CA,94025.0,,2,30.0,"Kristin Larson Letter to the Editor in Sidney Herald ""Krautter Understand Agriculture"" from",PM,,,,Facebook,Boosted Ad that ran from 05/16/20 to 5/19/20 (3 days).,"Krautter Understands Agriculture Letter to Editor from Kristin Larson, May 12, 2020 Sidney Herald edition.",
"Krautter, Joel  G",04/16/2020 to 05/14/2020,C5,05/10/2020,Printing Center USA,,,,117 9th St. N,Great Falls,MT,59401.0,,2,94.2,4 x 6 blank postcards to remind people to return their ballots,PM,,,,,300 postcards ($73.07) and shipping/handling ($21.13).,Get out the vote for Joel Krautter blank postcards.,
"Krautter, Joel  G",04/16/2020 to 05/14/2020,C5,05/06/2020,"Raise The Money, inc. ",,,,PO Box 26466,Little Rock ,AR,72221.0,,2,9.07,Online Contribution Processing Fee,PM,,,,,1 contribution.,Fundraising,
"Krautter, Joel  G",04/16/2020 to 05/14/2020,C5,05/01/2020,Facebook,,,,1 Hacker Way,Menlo Park,CA,94025.0,,2,12.0,"Facebook Boosted Post, Glenn Thom Letter to Editor in Sidney Herald ""Vicious Local Pot Stirring"" ",PM,,,,Facebook,Boosted post that ran from 5/1/20 to 5/2/20 (1 day).,Joel Krautter is as good as his word. ,
"Krautter, Joel  G",04/16/2020 to 05/14/2020,C5,05/07/2020,"CHERRY CREEK MEDIA - Williston, ND & Sidney, MT",,,,410 6th Street East,Williston,ND,58802.0,,2,500.0,Re-elect Republican Joel Krautter Radio Ads,PM,,,,Radio on KEYZ 660 AM and KYYZ 96.1 FM,50 0:30 second ads at $10.00 per ad. From 5/8/20 to 5/19/20 (13 ads on KYYZ and 37 ads on KEYZ).,Re-elect Republican Joel Krautter for MT House,
"Krautter, Joel  G",04/16/2020 to 05/14/2020,C5,05/05/2020,USPS,,,,101 W. HOlly St.,Sidney,MT,59270.0,,2,140.0,Postcard stamps for use with remember to vote postcard mailing,PM,,,,,400 postcard stamps at $0.35 per stamp.,Stamps for use with remember to vote postcard,
"Krautter, Joel  G",04/16/2020 to 05/14/2020,C5,05/08/2020,KXGN radio,,,,210 S Douglas,Glendive ,MT,59330.0,,2,498.0,Radio Ads - Re-elect Joel Krautter,PM,,,,Radio on 93.1 FM,83 0:30 second ads from 5/9/20 to 6/2/20,Re-elect Joel Krautter for MT House.,
"Krautter, Joel  G",04/16/2020 to 05/14/2020,C5,05/01/2020,Elk River Printing,,,,424 2nd Street N.W.,Sidney,MT,59270.0,,2,128.5,Assemble and printing of registered voter address labels for mailing and use with 4 x 6 remember to vote postcards.,PM,,,,,4 hours to fix address labels x $25 hour ($100) and 1304 printed mailing labels ($28.50).,Mailing address labels for use with postcards.,
"Krautter, Joel  G",04/16/2020 to 05/14/2020,C5,05/09/2020,Facebook,,,,1 Hacker Way,Menlo Park,CA,94025.0,,2,30.0,"Boosted Facebook post, Letter to Editor by Walt McNutt ""Ignore Western Voices, Local Pawns""",PM,,,,Facebook,Ad that ran 05/09/20 to 05/12/20 (3 days),"Letter to Editor from Walt McNutt in Sidney Herald on May 3, 2020 ""Ignore Western Voices, Local Pawns.""",
"Krautter, Joel  G",04/16/2020 to 05/14/2020,C5,04/23/2020,Tractor Supply,,,,302 E Holly St,Sidney,MT,59270.0,,2,13.17,1 packet of 11 in black cable ties (100 in a pack)($6.59) and 2  spiral anchor pins ($6.58).,PM,,,,,2 anchor pins and 1 packet of cable ties (100 in a packet).,Anchor pins and cable ties for use with securing highway signs.,
"Krautter, Joel  G",04/16/2020 to 05/14/2020,C5,05/01/2020,Sidney Herald,,,,310 2nd Ave. NE,Sidney,MT,59230.0,,2,600.0,Payment for color enhancement of previously paid for newspaper ads (reported on 3/26/20 and on campaign finance report covering that period).,PM,,,,Newspaper ,8 ads (6 1/8 pg. and 2 1/4 pg. ads) color enhancement.  $75.00 per ad up charge to run in color.,"Color enhancement for ads already paid for, ""Champion of Business/Rookie of the Year/Voted to Keep Rural Hospitals Open"" �Joel Krautter Putting Richland County First� and �Joel Krautter Supporters Ad.�",
"Krautter, Joel  G",04/16/2020 to 05/14/2020,C5,04/23/2020,USPS,,,,101 W. HOlly St.,Sidney,MT,59270.0,,2,350.0,Stamps for use with 4 x 6 remember to return your ballot postcards,PM,,,,,1000 postcard stamps $0.35,Stamps for use with 4 x 6 remember to return your ballot postcards,
"Krautter, Joel  G",04/16/2020 to 05/14/2020,C5,04/24/2020,ProBuild,,,,100 14th St. SE,Sidney,MT,59270.0,,2,12.0,"4 x 8"" sheet of plywood for use with campaign highway sign",PM,,,,,"1 4"" x 8"" sheet of plywood",Plywood for use with campaign highway sign.,
"Krautter, Joel  G",04/16/2020 to 05/14/2020,C5,04/16/2020,Facebook,,,,1 Hacker Way,Menlo Park,CA,94025.0,,2,25.0,"Olivianne Stavick Letter to Editor, ""Krautter Strong Ally for Ag."" Facebook Post",PM,,,,Facebook,Ad that ran from 4/16/20 to 4/18/20 (2 days),Agriculture,
"Krautter, Joel  G",04/16/2020 to 05/14/2020,C5,04/22/2020,Facebook,,,,1 Hacker Way,Menlo Park,CA,94025.0,,2,25.0,"Tami Christensen Letter to the Editor in Roundup Newspaper on 4/22/20 ""Richland County Needs Joel's Representation in Helena"" boosted Facebook post",PM,,,,Facebook,Ad that ran from 4/22/20 to 4/24/20 (2 days).,"Joel Krautter is pro-Richland County, pro-business, pro-agriculture.",
"Krautter, Joel  G",04/16/2020 to 05/14/2020,C5,04/20/2020,Richland County Clerk and Recorder,,,,201 W Main St,Sidney,MT,59270.0,,2,176.55,"Reports on absentee ballot returns (Jun. 2016, Nov. 2016, Jun. 2018, Nov. 2018 elections) and address labels",PM,,,,,4 reports ($10.00 each x 4) and 2731 address labels at $0.05 each ($136.55).,Address labels for mailing on remember to vote 4 x 6 postcard and information on absentee voters.,
"Krautter, Joel  G",04/16/2020 to 05/14/2020,C5,04/20/2020,Printing Center USA,,,,117 9th St. N,Great Falls,MT,59401.0,,2,143.36,1700 remember to vote 4 x 6 postcards ($123.92) and shipping ($19.44).,PM,,,,,1700 4 x 6 postcards ,Remember to Vote,
"Krautter, Joel  G",04/16/2020 to 05/14/2020,C5,04/21/2020,"Raise The Money, inc. ",,,,PO Box 26466,Little Rock ,AR,72221.0,,2,11.77,Processing Fee for Online Contributions,PM,,,,,2 contributions,Fundraising,
"Krautter, Joel  G",04/16/2020 to 05/14/2020,C5,04/24/2020,,Pete,,Swanson,3605 8th Ave S,Great Falls,MT,59405.0,,2,140.0,"Remember to Vote Postcard graphic design, 4 x 6 full color, 2 sides.",PM,,,,,1 4 x 6 postcard,Remember to Vote,
"Krautter, Joel  G",04/16/2020 to 05/14/2020,C5,04/27/2020,,Jackson,,Darr,4787 Hillmont Ave,Memphis,TN,38122.0,,2,200.0,Political consulting,PM,,,,,4 hours ($50.00 per hour).,Campaign strategy advice.,
"Krautter, Joel  G",04/16/2020 to 05/14/2020,C5,05/11/2020,The Roundup,,,,PO Box 1207,Sidney,MT,59270.0,,2,916.7,2 1/4 pg. ads for 5/13/20 edition (Putting Richland County First & Jim Steinbeisser Letter to Editor Reprint) and 1/4 Pg. in 5/20/20 edition.,PM,,,,Newspaper,3 1/4 Pg. newspaper ads (2 in 5/13/20 edition) and 1 in 5/20/20 edition ,"Joel Krautter: Putting Richland County First, Jim Steinbeisser Letter to Editor Reprint ""Leery of Blogs Posing as News"" and Signature Ad (supporters of Joel Krautter)",
"Krautter, Joel  G",04/16/2020 to 05/14/2020,C5,05/14/2020,Printing Center USA,,,,117 9th St. N,Great Falls,MT,59401.0,,2,866.64,4 x 6 postcard mailer on NRA Endorsement,PM,,,,,2144 4 x 6 postcard mailers ($180.58 printing) and (postage $686.06).,NRA Endorses Krautter,
"Krautter, Joel  G",04/16/2020 to 05/14/2020,C5,05/14/2020,"Raise The Money, inc. ",,,,PO Box 26466,Little Rock ,AR,72221.0,,2,9.07,Processing Fee for Online Contribution,PM,,,,,1 contribution,Fundraising,
"Krautter, Joel  G",04/16/2020 to 05/14/2020,C5,04/28/2020,Printing Center USA,,,,117 9th St. N,Great Falls,MT,59401.0,,2,1596.63,"6 x 11 postcard mailers ($465.37 printing, $1,131.26 for address and mail).",PM,,,,US Mail,3585 6 x 11 postcard mailers,Get out the Vote/Joel's Scores,
"Krautter, Joel  G",04/16/2020 to 05/14/2020,C5,04/26/2020,"Raise The Money, inc. ",,,,PO Box 26466,Little Rock ,AR,72221.0,,2,7.85,Online Contribution Processing Fees,PM,,,,,2 contributions,Fundraising,
"Krautter, Joel  G",04/16/2020 to 05/14/2020,C5,04/27/2020,"Raise The Money, inc. ",,,,PO Box 26466,Little Rock ,AR,72221.0,,2,9.07,Online Contribution Processing Fee,PM,,,,,1 contribution,Fundraising,
"Krautter, Joel  G",04/16/2020 to 05/14/2020,C5,05/12/2020,"Raise The Money, inc. ",,,,PO Box 26466,Little Rock ,AR,72221.0,,2,2.7,Processing Fee for Online Contribution,PM,,,,,1 contribution,Fundraising,
"Krautter, Joel  G",03/17/2020 to 04/15/2020,C5,04/02/2020,,Swanson,,Pete,3605 8th Ave. S,Great Falls,MT,59405.0,,2,1020.0,"Mailers (3) Graphic Design Work. (Lies mailer $315.00, Intro mailer $340.00, GOTV mailer $365.00)",PM,,,,,"3 11 x 6 in. Mailers, full color","Lies Response, Joel Intro, & Get Out the Vote.",
"Krautter, Joel  G",03/17/2020 to 04/15/2020,C5,03/26/2020,Sidney Herald,,,,310 2nd Ave. NE,Sidney,MT,59230.0,,2,974.0,Newspaper Advertising ($899 for 7 - 1/8 pg. ads and 2 1/4 pg. ads. plus $75.00 extra to run 3/29/20 ad in color).,PM,,,,Sidney Herald Newspaper Ads,"7 - 1/8 pg. ads, 2 1/4 page ads","1/8 pg. ad Healthcare Matters ad on 3/29/20 newspaper edition, and future ads.",
"Krautter, Joel  G",03/17/2020 to 04/15/2020,C5,03/26/2020,The Roundup,,,,PO Box 1207,Sidney,MT,59270.0,,2,724.0,Roundup Newspaper Ads,PM,,,,Roundup Newspaper,4 - 3 x 5 newspaper ads in color,Healthcare Matters ad to run on 4/1/20 edition and future ads.,
"Krautter, Joel  G",03/17/2020 to 04/15/2020,C5,03/26/2020,Richland County Clerk and Recorder,,,,201 W Main St,Sidney,MT,59270.0,,2,10.0,Registered Voter List,PM,,,,,,Registered Voters,
"Krautter, Joel  G",03/17/2020 to 04/15/2020,C5,03/24/2020,Facebook,,,,1 Hacker Way,Menlo Park,CA,94025.0,,2,30.0,Boosted Facebook post of National Ag. Day ,PM,,,,Facebook,Ad that ran from 3/24/20 to 3/25/20 (1 day).,Agriculture Ad,
"Krautter, Joel  G",03/17/2020 to 04/15/2020,C5,03/27/2020,Facebook,,,,1 Hacker Way,Menlo Park,CA,94025.0,,2,25.0,"""Healthcare Matters"" Facebook Post Boost",PM,,,,Facebook,3/27/20 to 3/28/20 (1 Day).,Healthcare ,
"Krautter, Joel  G",03/17/2020 to 04/15/2020,C5,03/30/2020,USPS,,,,101 W. HOlly St.,Sidney,MT,59270.0,,2,22.0,Stamps for use with fundraising letters and thank you cards,PM,,,,,40 stamps ,Use with letters/cards,
"Krautter, Joel  G",03/17/2020 to 04/15/2020,C5,03/31/2020,Facebook,,,,1 Hacker Way,Menlo Park,CA,94025.0,,2,100.0,"Facebook Ad Boost, ""Holy Rosary Healthcare Op-Ed in Sidney Herald""",PM,,,,Facebook,3/31/20 to 4/5/20 (5 days).,Healthcare,
"Krautter, Joel  G",03/17/2020 to 04/15/2020,C5,03/31/2020,"Raise The Money, inc. ",,,,PO Box 26466,Little Rock ,AR,72221.0,,2,2.7,Online Contribution Processing Fee,PM,,,,,1 Contribution,,
"Krautter, Joel  G",03/17/2020 to 04/15/2020,C5,03/27/2020,Signs of Sidney,,,,224 6th St SW,Sidney,MT,59270.0,,2,63.0,Disclaimer edit stickers for highway signs,PM,,,,,"20 print laminate 4.125' x.875 stickers and 32 print laminate 8.25' x 1.125"" stickers",Stickers for signs.,
"Krautter, Joel  G",03/17/2020 to 04/15/2020,C5,03/27/2020,,Amelia,,Steinbeisser,11918 County Rd 348,Sidney,MT,59270.0,,2,20.0,Over contribution limit refund.,PM,,,,,,,
"Krautter, Joel  G",03/17/2020 to 04/15/2020,C5,04/06/2020,Printing Center USA,,,,117 9th St. N,Great Falls,MT,59401.0,,2,1022.37,Mailer Joel Intro ($328.34 printing cost and $694.03 mailing/postage).,PM,,,,US Mail,2142 6 x 11 postcards,Joel Intro - About Joel Krautter/Joel Krautter Legislative Results,
"Krautter, Joel  G",03/17/2020 to 04/15/2020,C5,04/07/2020,Tractor Supply,,,,302 E Holly St,Sidney,MT,59270.0,,2,26.36,11 Inch Cable Ties (100 Pack),PM,,,,,4 packs (100 cable ties each pack).,Cable ties for use with campaign highway signs.,
"Krautter, Joel  G",03/17/2020 to 04/15/2020,C5,04/01/2020,Printing Center USA,,,,117 9th St. N,Great Falls,MT,59401.0,,2,1597.37,"6 x 11 Mail Postcard  ($465.51 for printing) and (address and mail $1,131.86).",PM,,,,US Mail,3587 postcards,Extremist Lies Response,
"Krautter, Joel  G",03/17/2020 to 04/15/2020,C5,04/02/2020,"Raise The Money, inc. ",,,,PO Box 26466,Little Rock ,AR,72221.0,,2,1.96,Online Contribution Processing Fee,PM,,,,,1 contribution.,,
"Krautter, Joel  G",03/17/2020 to 04/15/2020,C5,04/03/2020,Signs of Sidney,,,,224 6th St SW,Sidney,MT,59270.0,,2,408.0,"""Re-elect"" sign stickers",PM,,,,,"14"" x 2.8"" Re-elect decals (20 quantity) and 28"" x 5.6"" Re-elect decals (32 quantity).","Highway sign ""re-elect"" Joel Krautter decals/stickers.",
"Krautter, Joel  G",03/17/2020 to 04/15/2020,C5,04/09/2020,"Raise The Money, inc. ",,,,PO Box 26466,Little Rock ,AR,72221.0,,2,9.07,Online Contribution Processing Fee,PM,,,,,1 contribution,,
"Krautter, Joel  G",03/17/2020 to 04/15/2020,C5,04/08/2020,"Raise The Money, inc. ",,,,PO Box 26466,Little Rock ,AR,72221.0,,2,5.15,Online Contribution Processing Fee,PM,,,,,1 contribution,,
"Krautter, Joel  G",03/17/2020 to 04/15/2020,C5,03/17/2020,Elk River Printing,,,,424 2nd Street N.W.,Sidney,MT,59270.0,,2,127.0,Envelopes for use with fundraising letters ($48.00) and return envelopes for contributions ($79.00).,PM,,,,,130 #10 envelopes printed in color and 100 6 1/2 Remit envelopes in color.,Fundraising,
"Krautter, Joel  G",03/17/2020 to 04/15/2020,C5,03/21/2020,Canva,,,,Unknown - Online,Sidney,MT,59270.0,,2,12.95,Monthly Subscription for stock photo use for Social Media posts,PM,,,,,Unlimited download of stock photos with monthly subscription.,Stock photographs,
"Krautter, Joel  G",03/17/2020 to 04/15/2020,C5,03/23/2020,"Raise The Money, inc. ",,,,PO Box 26466,Little Rock ,AR,72221.0,,2,2.7,Online Contribution Processing Fee,PM,,,,,1 contribution,Fundraising,
"Krautter, Joel  G",03/17/2020 to 04/15/2020,C5,04/13/2020,"Raise The Money, inc. ",,,,PO Box 26466,Little Rock ,AR,72221.0,,2,9.07,Online Contribution Processing Fee,PM,,,,,1 contribution,,
"Krautter, Joel  G",03/17/2020 to 04/15/2020,C5,04/12/2020,"Raise The Money, inc. ",,,,PO Box 26466,Little Rock ,AR,72221.0,,2,7.6,Online Contribution Processing Fee,PM,,,,,1 contribution,,
"Krautter, Joel  G",03/17/2020 to 04/15/2020,C5,04/14/2020,"Raise The Money, inc. ",,,,PO Box 26466,Little Rock ,AR,72221.0,,2,14.22,Online contributions processing fees,PM,,,,,2 contributions,,
"Krautter, Joel  G",03/17/2020 to 04/15/2020,C5,04/14/2020,USPS,,,,101 W. HOlly St.,Sidney,MT,59270.0,,2,11.0,Stamps for use with thank you notes,PM,,,,,20 stamps,Stamps for mailing thank you notes.,
"Krautter, Joel  G",03/17/2020 to 04/15/2020,C5,04/14/2020,Reese and Rays IGA,,,,203 2nd St. NW,Sidney,MT,59270.0,,2,7.98,2 rolls of mail tape for use with yard signs.,PM,,,,,2 rolls ,For use with yard signs.,
"Krautter, Joel  G",03/17/2020 to 04/15/2020,C5,04/13/2020,Facebook,,,,1 Hacker Way,Menlo Park,CA,94025.0,,2,20.0,"Facebook Ad Boost ""Joel Krautter files Complaint against Local PAC""",PM,,,,Facebook,Ad that ran from 4/13/20 to 4/14/20 (1 day).,Sidney Herald article on campaign finance complaint.,
"Krautter, Joel  G",03/17/2020 to 04/15/2020,C5,04/14/2020,Facebook,,,,1 Hacker Way,Menlo Park,CA,94025.0,,2,0.08,"Facebook Ad boost of Letter to Editor ""In Helena to Lead, Not Follow Party Bosses""",PM,,,,Facebook,Ad that ran on 4/14/20 to 4/15/20 (1 day).,Putting district needs ahead of party bosses.,
"Krautter, Joel  G",12/31/2019 to 03/16/2020,C5,01/07/2020,Montana Farm Bureau Federation,,,,502 S 19th Ave Ste 104,Bozeman,MT,59718.0,,2,250.0,Registration Fee for Farm Bureau Campaign Management Seminar,PM,,,,,,,
"Krautter, Joel  G",12/31/2019 to 03/16/2020,C5,01/09/2020,Montana Secretary of State,,,,1301 E. 6th Avenue,Helena,MT,59601.0,,2,15.0,Candidate Filing Fee,PM,,,,,,,
"Krautter, Joel  G",12/31/2019 to 03/16/2020,C5,01/12/2020,Wix.com,,,,PO Box 40190,San Francisco,CA,,,2,132.0,Renewal of website joelforrichlandco.com 1 year plan,PM,,,,,,,
"Krautter, Joel  G",12/31/2019 to 03/16/2020,C5,01/07/2020,Sidney Area Chamber of Commerce,,,,909 S CENTRAL AVE ,Sidney,MT,59270.0,,2,175.0,"Booth Rental Fee for MonDak Ag. Days on March 12-13, 2020",PM,,,,,,,
"Krautter, Joel  G",12/31/2019 to 03/16/2020,C5,01/12/2020,Wix.com,,,,PO Box 40190,San Francisco,CA,,,2,60.0,Email account with joelforrichlandco.com for 1 year.,PM,,,,,,,
