Candidate,Reporting Period,Report Type,Date Paid,Entity Name,First Name,Middle Initial,Last Name,Addr Line1,City,State,Zip,Zip4,Expenditure Type,Amount,Purpose,Election Type,Expenditure Platform,Expenditure Quantity,Expenditure Specific Services,Attachment
"Hinebauch, Steve",05/27/2016 to 06/22/2016,C5,06/02/2016,FACEBOOK,,,,1 HACKER WAY,MENLO PARK,CA,94025.0,,2,5.0,boost post ,PM,,,,
"Hinebauch, Steve",05/27/2016 to 06/22/2016,C5,06/02/2017,Ranger Review,,,,PO Box 61,Glendive,MT,59330.0,,2,216.0,"ADS NEWSPAPERS, promo of sd18 candidate, ",PM,,,,
"Hinebauch, Steve",05/27/2016 to 06/22/2016,C5,06/08/2017,KDZN-FM Radio,,,,210 S. Douglas St.,Glendive,MT,59330.0,,2,84.0,"Radio Ads  promo of Candidate SD18 , 14 ea",PM,,,,
"Hinebauch, Steve",05/27/2016 to 06/22/2016,C5,06/06/2017,KXGN-AM Radio,,,,210 S. Douglas St.,Glendive,MT,59330.0,,2,84.0,"Radio Ads  promo of Candidate SD18 ,14ea",PM,,,,
"Hinebauch, Steve",04/29/2016 to 05/21/2016,C5,05/13/2016,KXGN-AM Radio,,,,210 S. Douglas St.,Glendive,MT,59330.0,,2,144.0,"Ads, promo sd18 candidate ",PM,,,,
"Hinebauch, Steve",04/29/2016 to 05/21/2016,C5,05/13/2016,KDZN-FM Radio,,,,210 S. Douglas St.,Glendive,MT,59330.0,,2,180.0,"Ads, promo sd18 candidate ",PM,,,,
"Hinebauch, Steve",04/29/2016 to 05/21/2016,C5,05/20/2016,KXGN AM,,,,,Glendive,MT,,,2,360.0,radio ads/promo sd18 candidate,PM,,,,
"Hinebauch, Steve",04/29/2016 to 05/21/2016,C5,05/19/2016,KDZN-FM Radio,,,,210 S. Douglas St.,Glendive,MT,59330.0,,2,360.0,"ADS,sd18 promo ",PM,,,,
"Hinebauch, Steve",04/29/2016 to 05/21/2016,C5,05/20/2016,KGCX Radio,,,,,,,,,2,360.0,"Ads,promo sd18 candidate,",PM,,,,
"Hinebauch, Steve",04/29/2016 to 05/21/2016,C5,05/19/2016,Ranger Review Newspaper,,,,PO Box 61,Glendive,MT,59330.0,,2,240.0,"ADS, promo of candidate, HinbauchforSd18, ",PM,,,,
"Hinebauch, Steve",04/29/2016 to 05/21/2016,C5,05/02/2016,Facebook Inc.,,,,156 University Ave,Palo Alto,CA,94301.0,,2,15.42,Boost Facebook Post,PM,,,,
"Hinebauch, Steve",04/29/2016 to 05/21/2016,C5,05/22/2016,FACEBOOK,,,,1 HACKER WAY,MENLO PARK,CA,94025.0,,2,25.0,Boost Facebook Post,PM,,,,
"Hinebauch, Steve",04/29/2016 to 05/21/2016,C5,05/10/2016,Sidney Herald NewsPaper ,,,, 310 2nd Ave. NE  ," Sidney, MT ",MT,59270.0,,2,422.0,"ADS NEWSPAPERS, promo of sd18 candidate, ",PM,,,,
"Hinebauch, Steve",04/29/2016 to 05/21/2016,C5,05/09/2016,Ranger Review Newspaper,,,,PO Box 61,Glendive,MT,59330.0,,2,600.0,"Newspaper Ads, ",PM,,,,
"Hinebauch, Steve",04/29/2016 to 05/21/2016,C5,05/11/2016,Glendive POst Master ,,,,221 N Kendrick,Glendive ,MT,59330.0,,2,620.36,"mailer postage, 2238 ",PM,,,,
"Hinebauch, Steve",04/29/2016 to 05/21/2016,C5,05/12/2016,KGLE Radio,,,,P.O. Box 931,Glendive,MT,59330.0,,2,374.0,"radio ads, promo of sd18 candidate ",PM,,,,
"Hinebauch, Steve",04/29/2016 to 05/21/2016,C5,05/13/2016,KGCX Radio,,,,,,,,,2,324.0,"Ads Radio, promo of sd18 candidate ",PM,,,,
"Hinebauch, Steve",04/29/2016 to 05/21/2016,C5,05/19/2016,KGLE,,,,BOX 931,GLENDIVE,MT,59330.0,,2,341.0,Radio Ads  promo of Candidate SD18 ,PM,,,,
"Hinebauch, Steve",02/01/2016 to 04/28/2016,C5,03/24/2016,BOSS Printing ,,,,123 W Towne PO bOx1170,Glendive ,MT,59330,,2,659.3,Steve Hinebauch for sd18 mailer/6000ea,PM,,,,
"Hinebauch, Steve",02/01/2016 to 04/28/2016,C5,02/29/2016,Mon-Dak Ag Days Richland Couutny Extention Office,,,,1499 N Central,Sidney ,MT,59270,,2,102.5,Booth Rental for sd18 ,PM,,,,
"Hinebauch, Steve",02/01/2016 to 04/28/2016,C5,02/09/2016,BOSS Printing ,,,,123 W Towne PO bOx1170,Glendive ,MT,59330,,2,149.34,campaign BUSINESS CARDS () and zip drive (1),PM,,,,
"Hinebauch, Steve",02/01/2016 to 04/28/2016,C5,02/18/2016,Glendive POst Master ,,,,221 N Kendrick,Glendive ,MT,59330,,2,147.0,"Stamps, 300 ea",PM,,,,
"Hinebauch, Steve",02/01/2016 to 04/28/2016,C5,02/19/2016,Dawson County Clerk and Recorder ,,,,207 w Bell,Glendive,MT,59330,,2,10.0,sd #18 voter  list (1 ea),PM,,,,
"Hinebauch, Steve",02/01/2016 to 04/28/2016,C5,03/29/2016,Glendive POst Master ,,,,221 N Kendrick,Glendive ,MT,59330,,2,1807.2,postage for 6024 ea mailers,PM,,,,
"Hinebauch, Steve",02/01/2016 to 04/28/2016,C5,04/28/2016,Chase Card Services,,,Chase Card Services,PO Box 94014 ,Palatine,IL,60094-4,,2,62.01,apy cc bill for gas check number #1004,PM,,,,
"Hinebauch, Steve",02/01/2016 to 04/28/2016,C5,02/28/2016,Chelsea Crisafulli Photagraphy,,,,311 McDougal St,Glendive,MT,59330,,2,165.0,Photograghs for campaign,PM,,,,
"Hinebauch, Steve",02/01/2016 to 04/28/2016,C5,03/01/2016,BOSS Printing ,,,,123 W Towne PO bOx1170,Glendive ,MT,59330,,2,248.0,Campaign Cards/Materials,PM,,,,
"Hinebauch, Steve",02/01/2016 to 04/28/2016,C5,02/24/2016,Harland Clark ,,,,15955 La Cantera Parkway ,San Antonio ,TX,78256,,2,22.64,Duplicate Checks,PM,,,,
"Pope, Christopher",10/23/2016 to 11/28/2016,C5,10/31/2016,Allegra,,,,39 S. Tracy ave.,Bozeman,MT,59715,,2,1968.54,"2,189 Mailings with Postage and 500 extra",GN,,,,
"Pope, Christopher",10/23/2016 to 11/28/2016,C5,11/08/2016,Massive Studios,,,,30 E. Mendenhall St.,Bozeman,MT,59715,,2,230.0,Design & Development,GN,,,,
"Pope, Christopher",10/23/2016 to 11/28/2016,C5,11/09/2016,Massive Studios,,,,30 E. Mendenhall St.,Bozeman,MT,59715,,2,230.0,Design & Development,GN,,,,
"Pope, Christopher",10/23/2016 to 11/28/2016,C5,10/23/2016,ActBlue,,,,PO Box 441146,Sommerville,MA,2144,,2,1.98,Processing Fee,GN,,,,
"Pope, Christopher",10/23/2016 to 11/28/2016,C5,11/18/2016,,Alan,,Cartwright,"210 S. Black St., # 4",Bozeman,MT,59715,,2,1000.0,CAMPAIGN MANAGEMENT,GN,,,,
"Pope, Christopher",10/23/2016 to 11/28/2016,C5,11/14/2016,,Christopher,,Pope,PO Box 6546,Bozeman,MT,59771,,2,638.02,Reimburse for payment on Allegra Invoices,GN,,,,
"Pope, Christopher",10/23/2016 to 11/28/2016,C5,11/14/2016,,Christopher,,Pope,PO Box 6546,Bozeman,MT,59771,,2,605.0,Reimburse for Deposit to Checking Account,GN,,,,
"Pope, Christopher",10/23/2016 to 11/28/2016,C5,10/27/2016,ActBlue,,,,PO Box 441146,Sommerville,MA,2144,,2,0.99,Processing Fee,GN,,,,
"Pope, Christopher",09/30/2016 to 10/22/2016,C5,10/12/2016,Big Sky Publishing,,,,2820 W. College Street,Bozeman,MT,59718,,2,2497.2,Print Advertising,GN,,,,
"Pope, Christopher",09/30/2016 to 10/22/2016,C5,10/03/2016,The Billings Times,,,,	2919 Montana Avenue,Billings,MT,59101,,2,654.56,100 yard signs,GN,,,,
"Pope, Christopher",09/30/2016 to 10/22/2016,C5,10/22/2016,ActBlue,,,,PO Box 441146,Sommerville,MA,2144,,2,3.96,Processing fees,GN,,,,
"Pope, Christopher",06/28/2016 to 09/29/2016,C5,07/21/2016,First Security Bank,,,First Scurity Bank,PO Box 910,Bozeman,MT,59771,,2,15.0,Supplies,GN,,,,
"Pope, Christopher",06/28/2016 to 09/29/2016,C5,09/02/2016,Allegra,,,,39 S. Tracy ave.,Bozeman,MT,59715,,2,99.38,CAMPAIGN ADS MAILING LIST,GN,,,,
"Pope, Christopher",06/28/2016 to 09/29/2016,C5,07/08/2016,Act Blue,,,,366 Summer Street,Somerville,MA,2144,,2,9.98,Proccessing Fee,GN,,,,
"Pope, Christopher",06/28/2016 to 09/29/2016,C5,07/05/2016,Allegra,,,,39 S. Tracy ave.,Bozeman,MT,59715,,2,104.38,CAMPAIGN ADS MAILING LIST,GN,,,,
"Pope, Christopher",06/28/2016 to 09/29/2016,C5,07/05/2016,Act Blue,,,,366 Summer Street,Somerville,MA,2144,,2,3.85,Proccessing Fee,GN,,,,
"Pope, Christopher",06/28/2016 to 09/29/2016,C5,06/30/2016,Act Blue,,,,366 Summer Street,Somerville,MA,2144,,2,3.95,Proccessing Fee,GN,,,,
"Pope, Christopher",06/28/2016 to 09/29/2016,C5,08/22/2016,Allegra,,,,39 S. Tracy ave.,Bozeman,MT,59715,,2,548.32,1500 Walker Cards,GN,,,,
"Pope, Christopher",06/28/2016 to 09/29/2016,C5,09/06/2016,Allegra,,,,39 S. Tracy ave.,Bozeman,MT,59715,,2,89.7,4 Vehicle Magnets,GN,,,,
"Pope, Christopher",06/28/2016 to 09/29/2016,C5,07/01/2016,Harland Clarke,,,,15955 La Cantera Parkway,San Antonio,TX,78256,,2,50.81,Checks & Bank Fees ,GN,,,,
"Pope, Christopher",06/28/2016 to 09/29/2016,C5,06/28/2016,Harland Clarke,,,,15955 La Cantera Parkway,San Antonio,TX,78256,,2,22.05,Banking - purchase checks,GN,,,,
"Pope, Christopher",05/27/2016 to 06/27/2016,C5,06/22/2016,Allegra,,,,39 S. Tracy ave.,Bozeman,MT,59715,,2,704.66,Print 303 Campaign Letters and Outer Enveolopes,GN,,,,
"Pope, Christopher",05/27/2016 to 06/27/2016,C5,05/29/2016,ActBlue,,,,PO Box 441146,Sommerville,MA,2144,,2,1.58,FEE FOR WEBSITE DONATION,GN,,,,
"Pope, Christopher",05/27/2016 to 06/27/2016,C5,06/22/2016,Allegra,,,,39 S. Tracy ave.,Bozeman,MT,59715,,2,752.15,Print 2000 Campaign Fliers,GN,,,,
"Pope, Christopher",10/31/2015 to 05/26/2016,C5,05/19/2016,US Postal Service,,,,32 East Babcock,Bozeman,MT,59715,,2,141.0,POSTAGE 300 Stamps,GN,,,,
"Salomon, Daniel  R",11/24/2016 to 03/10/2017,C5,12/04/2016,Helena Stamp Works,,,,637 Hekena Ave.,Helena ,MT,59601,,2,14.25,namebadge purchase,GN,,,,
"Salomon, Daniel  R",11/24/2016 to 03/10/2017,C5,01/27/2017,,Ed,,Buttrey,410 Central Ave Suite 611,Great Falls,MT,59401,,2,650.0,CAMPAIGN CONTRIBTUION,GN,,,,
"Salomon, Daniel  R",11/24/2016 to 03/10/2017,C5,02/04/2017,Lake County Republican Women,,,,PO Box 174,POLSON,MT,59860,,2,215.51,CONTRIBUTION TO PARTY,GN,,,,
"Salomon, Daniel  R",10/23/2016 to 11/23/2016,C5,11/21/2016,McNiven Enterprises,,,,3445 Rock Pillar Road,Huntley,MT,59037,,2,460.0,Website Maintenance and domain name purchase,GN,,,,
"Salomon, Daniel  R",10/23/2016 to 11/23/2016,C5,11/20/2016,Lake County Pachyderm,,,,PO Box 174,Polson,MT,59860,,2,50.0,Event Tickets,GN,,,,
"Salomon, Daniel  R",10/23/2016 to 11/23/2016,C5,11/19/2016,,Dan,,Salomon,42470 Salomon Road,Ronan,MT,59864,,2,200.72,facebook advertisments and gas,GN,,,,
"Salomon, Daniel  R",10/23/2016 to 11/23/2016,C5,11/17/2016,Juras for Justice,,,,P.O. Box 774,Great Falls,MT,59403,,2,330.0,Campaign Contribution,GN,,,,
"Salomon, Daniel  R",10/23/2016 to 11/23/2016,C5,11/23/2016,American Legislative Exchange Council ,,,,2900 Crystal Drive - Suite 600,Arlington,VA,22202,,2,100.0,Dues - Annual Membership,GN,,,,
"Salomon, Daniel  R",10/23/2016 to 11/23/2016,C5,11/15/2016,Helena Stampworks,,,,637 Helena Ave,Helena,MT,59601,,2,14.25,Name Badge for Session,GN,,,,
"Salomon, Daniel  R",10/23/2016 to 11/23/2016,C5,11/10/2016,Leader Advertiser,,,,4488 US Hwy 93,Polson,MT,59860,,2,300.0,Thank you ads,GN,,,,
"Salomon, Daniel  R",10/23/2016 to 11/23/2016,C5,11/10/2016,Valley Journal,,,,PO Box 326,Ronan,MT,59864,,2,212.0,Advertising,GN,,,,
"Salomon, Daniel  R",10/23/2016 to 11/23/2016,C5,11/04/2016,,Dan,,Salomon,42470 Salomon Road,Ronan,MT,59864,,2,896.0,Reimbursement for payment to Cherry Creek Radio paid with Credit Card,GN,,,,
"Salomon, Daniel  R",10/23/2016 to 11/23/2016,C5,11/04/2016,The Political Company,,,,PO Box 81274,Billings,MT,59108,,2,6574.44,"4297 Intro, 4297 NRA Endorsement, 4297 I have mailer and postage",GN,,,,
"Salomon, Daniel  R",10/23/2016 to 11/23/2016,C5,11/04/2016,The Political Company,,,,PO Box 81274,Billings,MT,59108,,2,612.57,Campaign Phone Calls,GN,,,,
"Salomon, Daniel  R",10/23/2016 to 11/23/2016,C5,11/04/2016,The Political Company,,,,PO Box 81274,Billings,MT,59108,,2,1643.04,2934 8.5 x 11in letters and postage,GN,,,,
"Salomon, Daniel  R",10/23/2016 to 11/23/2016,C5,11/01/2016,Anderson Broadcasting,,,,36581 N. Reservoir Road,Polson,MT,59860,,2,540.0,Radio Advertisments,GN,,,,
"Salomon, Daniel  R",10/23/2016 to 11/23/2016,C5,10/26/2016,Valley Journal,,,,PO Box 326,Ronan,MT,59864,,2,319.0,Advertising,GN,,,,
"Salomon, Daniel  R",09/30/2016 to 10/22/2016,C5,10/06/2016,Valley Journal,,,,PO Box 326,Ronan,MT,59864,,2,990.0,News Paper Advertising,GN,,,,
"Salomon, Daniel  R",09/30/2016 to 10/22/2016,C5,10/17/2016,USPS,,,,42025 Old US Hwy 93,Pablo,MT,59865,,2,49.09,To purchase stamps for mailings,GN,,,,
"Salomon, Daniel  R",09/30/2016 to 10/22/2016,C5,10/21/2016,,Dan,,Salomon,42470 Salomon Road,Ronan,MT,59864,,2,206.98,"To reimburse for gas used to travel to put up signs, door-to-door campaigning, and fundraisers",GN,,,,
"Salomon, Daniel  R",09/30/2016 to 10/22/2016,C5,10/21/2016,Leader Advertiser,,,,4488 US Hwy 93,Polson,MT,59860,,2,300.0,Newspaper Adverstisement,GN,,,,
"Salomon, Daniel  R",09/30/2016 to 10/22/2016,C5,10/03/2016,,Dan,,Salomon,42470 Salomon Road,Ronan,MT,59864,,2,277.2,To reimburse self for cash payment (only payment type they take) of newspaper ad,GN,,,,
"Salomon, Daniel  R",09/30/2016 to 10/22/2016,C5,10/02/2016,True Value Hardware,,,,63450 US HWy 93,Ronan,MT,59864,,2,26.62,To purchase hardware to hang up campaign signs,GN,,,,
"Salomon, Daniel  R",09/30/2016 to 10/22/2016,C5,10/05/2016,Anderson Broadcasting,,,,36581 N. Reservoir Road,Polson,MT,59860,,2,1211.28,Purchased Radio Ads,GN,,,,
"Salomon, Daniel  R",06/23/2016 to 09/29/2016,C5,09/15/2016,,Josh,,Kleinmeyer,17 Marigold Lane,Polson,MT,59860,,2,200.0,Donation to the MRCC - Cornhole Boards,GN,,,,
"Salomon, Daniel  R",06/23/2016 to 09/29/2016,C5,09/08/2016,USPS,,,,42025 Old US Hwy 93,Pablo,MT,59865,,2,47.0,Purchased stamps for mailings,GN,,,,
"Salomon, Daniel  R",06/23/2016 to 09/29/2016,C5,08/25/2016,Cherry Creek Radio,,,,PO Box 4106,Missoula,MT,59806,,2,2000.0,Media and Advertising,GN,,,,
"Salomon, Daniel  R",06/23/2016 to 09/29/2016,C5,08/09/2016,,Dan,,Salomon,42470 Salomon Road,Ronan,MT,59864,,2,339.96,"To reimburse for Platform Convention registration, hotel, and travel expenses related to Convention",GN,,,,
"Salomon, Daniel  R",06/23/2016 to 09/29/2016,C5,08/07/2016,Missoula County Republican Central Committee,,,,PO BOX 2082,Missoula,MT,59806,,2,700.0,To refund Political Committee Contribution,GN,,,,
"Salomon, Daniel  R",06/23/2016 to 09/29/2016,C5,08/02/2016,McNiven Enterprises,,,,3445 Rock Pillar Road,Huntley,MT,59037,,2,300.0,Webpage and Technology Service Fee,GN,,,,
"Salomon, Daniel  R",06/23/2016 to 09/29/2016,C5,08/02/2016,Montana Senior News,,,,P.O. Box 3363,Great Falls,MT,59403,,2,268.0,Advertising ,GN,,,,
"Salomon, Daniel  R",06/23/2016 to 09/29/2016,C5,09/22/2016,Leader Advertiser,,,,4488 US Hwy 93,Polson,MT,59860,,2,1504.0,Newspaper Advertising,GN,,,,
"Salomon, Daniel  R",06/23/2016 to 09/29/2016,C5,09/28/2016,The Political Company,,,,PO Box 81274,Billings,MT,59108,,2,302.5,Invoice 1149 - Brochure Printing,GN,,,,
"Salomon, Daniel  R",06/23/2016 to 09/29/2016,C5,09/28/2016,Missoulian,,,,PO Box 8689,Missoula,MT,59807,,2,500.0,Newspaper Advertising,GN,,,,
"Salomon, Daniel  R",06/23/2016 to 09/29/2016,C5,09/28/2016,Cherry Creek Radio,,,,PO Box 4106,Missoula,MT,59806,,2,2000.0,Radio Advertising,GN,,,,
"Salomon, Daniel  R",06/23/2016 to 09/29/2016,C5,09/20/2016,Montana Agricultural PAC,,,,420 N California,Helena,MT,59601,,2,70.0,To reimburse for over contribution limit,GN,,,,
"Salomon, Daniel  R",04/29/2016 to 05/21/2016,C5,04/29/2016,USPS,,,,42025 Old US Hwy 93,Pablo,MT,59865,,2,47.0,Purchase of Stamps,GN,,,,
"Salomon, Daniel  R",04/29/2016 to 05/21/2016,C5,05/16/2016,Char Koosta News,,,,P.O. Box 98,Pablo,MT,59860,,2,135.0,Advertising,GN,,,,
"Salomon, Daniel  R",01/07/2016 to 04/28/2016,C5,03/22/2016,Sage Advertising,,,,PO Box 1142,Helena,MT,59624,,2,1780.0,Purchase of 250 small and 25 larger Campaign Signs plus wire framing,GN,,,,
"Salomon, Daniel  R",01/07/2016 to 04/28/2016,C5,03/09/2016,,Dan,,Salomon,42470 Salomon Road,Ronan,MT,59864,,2,376.14,"To reimburse for motel, gas, and envelopes",GN,,,,
"Salomon, Daniel  R",01/07/2016 to 04/28/2016,C5,03/08/2016,USPS,,,,42025 Old US Hwy 93,Pablo,MT,59865,,2,49.0,Purchase of Stamps,GN,,,,
"Salomon, Daniel  R",01/07/2016 to 04/28/2016,C5,02/23/2016,Gull Printing,,,,213 Main Street,Polson,MT,59860,,2,119.95,Printing of Letterhead,GN,,,,
"Salomon, Daniel  R",01/07/2016 to 04/28/2016,C5,01/19/2016,Lake County Leader,,,,7 2nd Ave East,Polson,MT,59860,,2,67.5,Deposit for Advertising,GN,,,,
"Salomon, Daniel  R",01/07/2016 to 04/28/2016,C5,01/21/2016,Harland Clarke,,,,15955 La Cantera Pkwy ,San Antonio,TX,78256,,2,27.0,Ordered checks,GN,,,,
"Salomon, Daniel  R",01/07/2016 to 04/28/2016,C5,04/06/2016,Lake County Leader,,,,7 2nd Ave East,Polson,MT,59860,,2,674.0,Advertising,GN,,,,
"Salomon, Daniel  R",01/07/2016 to 04/28/2016,C5,03/18/2016,Lake County Leader,,,,7 2nd Ave East,Polson,MT,59860,,2,50.0,Advertising,GN,,,,
"Salomon, Daniel  R",01/07/2016 to 04/28/2016,C5,04/27/2016,The Political Company,,,,PO Box 81274,Billings,MT,59108,,2,325.0,"Purchase of 1,000 Door Hangers",GN,,,,
"Ehli, Ron",10/23/2016 to 11/25/2016,C5,11/17/2016,Ravalli Republic,,,,232 W. Main St.,Hamilton,MT,59840,,2,168.75,ADVERTISING,GN,,,,
"Ehli, Ron",10/23/2016 to 11/25/2016,C5,11/18/2016,Comenity,,,,Box 182273,Columbus,OH,43218,,2,186.75,Fuel dinner sign crew,GN,,,,
"Ehli, Ron",10/23/2016 to 11/25/2016,C5,10/24/2016,Montana GOP,,,,P.O. Box 935,Helena,MT,59624,,2,500.0,Donation,GN,,,,
"Ehli, Ron",09/28/2016 to 10/22/2016,C5,10/20/2016,Comenity Visa,,,,Box 182273,Columbus,OH,43218,,2,197.79,"Fuel Signs, Motel and Fuel Panelist Kalispell",GN,,,,
"Ehli, Ron",09/28/2016 to 10/22/2016,C5,10/04/2016,U.S. Postal Service Hamilton,,,,Main Street ,Hamilton,MT,59840,,2,70.0,Box rental,GN,,,,
"Ehli, Ron",09/28/2016 to 10/22/2016,C5,10/04/2016,,Sue,A,Weingartner,36 S. Last Chance Gulch,Helena,MT,59601,,2,10.0,Repay over contribution limit,GN,,,,
"Ehli, Ron",09/28/2016 to 10/22/2016,C5,10/04/2016,,Rose,M,Hughes,36 S. Last Chance Gulch Suite A,Helena,MT,59601,,2,10.0,Repay Over Contribution,GN,,,,
"Ehli, Ron",09/28/2016 to 10/22/2016,C5,10/04/2016,Ravalli Republic,,,,232 W. Main St.,Hamilton,MT,59840,,2,309.0,Advertising,GN,,,,
"Ehli, Ron",09/28/2016 to 10/22/2016,C5,10/10/2016,Lowes,,,,3100 North Reserve St,Missoula,MT,59808,,2,74.99,Sign Hanging Material,GN,,,,
"Ehli, Ron",09/28/2016 to 10/22/2016,C5,10/05/2016,Bitter Root Star,,,,Box 8,Stevensville,MT,59870,,2,245.0,Advertising,GN,,,,
"Ehli, Ron",09/28/2016 to 10/22/2016,C5,10/05/2016,Ravalli County Republican Central Committee,,,,POBox 773,Hamilton,MT,59840,,2,180.0,Fundraising event,GN,,,,
"Ehli, Ron",06/25/2016 to 09/27/2016,C5,07/18/2016,USPS Hamilton 59840,,,,Main Street,Hamilton,MT,59840,,2,188.0,Postage,GN,,,,
"Ehli, Ron",06/25/2016 to 09/27/2016,C5,08/29/2016,Evans Ace Hardware,,,,714 N. 1st Street,Hamilton,MT,59840,,2,148.01,Parade Float,GN,,,,
"Ehli, Ron",06/25/2016 to 09/27/2016,C5,08/23/2016,Walmart,,,,4000 Hwy 93,Missoula,MT,59803,,2,118.08,Parade Candy,GN,,,,
"Ehli, Ron",06/25/2016 to 09/27/2016,C5,08/23/2016,Ravalli County Republican Central Committee,,,,POBox 773,Hamilton,MT,59840,,2,70.0,Fundraiser tickets,GN,,,,
"Ehli, Ron",06/25/2016 to 09/27/2016,C5,08/20/2016,Allegra,,,,1151 N. First St. Suite C,Hamilton,MT,59840,,2,1465.0,Printing mailers,GN,,,,
"Ehli, Ron",06/25/2016 to 09/27/2016,C5,08/19/2016,Comenity Visa,,,,Box 182273,Columbus,OH,43218,,2,657.57,Governors Cup expenses,GN,,,,
"Ehli, Ron",06/25/2016 to 09/27/2016,C5,08/01/2016,,Steve,,Gibson,2665 Stagecoach,East Helena,MT,59635,,2,160.0,Campaign Contribution,GN,,,,
"Ehli, Ron",06/25/2016 to 09/27/2016,C5,08/01/2016,,Kenneth,L,Holmlund,1612 Tompy St,Miles City,MT,59301,,2,150.0,Campaign Contribution,GN,,,,
"Ehli, Ron",06/25/2016 to 09/27/2016,C5,08/01/2016,,Corey,M,Stapleton,2015 Eastridge Dr.,Billings,,59102,,2,100.0,Campaign Contribution,GN,,,,
"Ehli, Ron",06/25/2016 to 09/27/2016,C5,08/01/2016,,Tim,,Fox,P. O. Box 1598,Helena,MT,59624,,2,100.0,Campaign Contribution,GN,,,,
"Ehli, Ron",06/25/2016 to 09/27/2016,C5,08/01/2016,,Matthew,,Rosendale,1954 Highway 16 ,Glendive,MT,59330,9218.0,2,100.0,CAMPAIGN CONTRIBTUION,GN,,,,
"Ehli, Ron",06/25/2016 to 09/27/2016,C5,08/01/2016,,Kristen,,Juras,P.O. Box 774,Great Falls,MT,59403,,2,100.0,CAMPAIGN CONTRIBTUION,GN,,,,
"Ehli, Ron",06/25/2016 to 09/27/2016,C5,08/01/2016,,Debra,,Lamm,PO Box 1390,Linvingston,MT,59047,,2,160.0,Campaign Contribution,GN,,,,
"Ehli, Ron",06/25/2016 to 09/27/2016,C5,08/01/2016,Above All Advertising,,,,6980 Corte Sante fe,San Diego,CA,92121,,2,975.0,ADVERTISING,GN,,,,
"Ehli, Ron",06/25/2016 to 09/27/2016,C5,07/25/2016,Comenity Visa,,,,Box 182273,Columbus,OH,43218,,2,215.03,Convention Expense,GN,,,,
"Ehli, Ron",06/25/2016 to 09/27/2016,C5,09/24/2016,,Ed ,,Greef,PO Box 1327,Florence,MT,59833,,2,150.0,Campaign Contribution,GN,,,,
"Ehli, Ron",06/25/2016 to 09/27/2016,C5,09/23/2016,Allegra,,,,1151 N. First St. Suite C,Hamilton,MT,59840,,2,3194.77,Campaign Mailers,GN,,,,
"Ehli, Ron",06/25/2016 to 09/27/2016,C5,09/07/2016,,Stephanie,,Hess,PO Box 28,Havre,MT,59501,,2,150.0,Campaign Contribution,GN,,,,
"Ehli, Ron",06/25/2016 to 09/27/2016,C5,09/07/2016,Allegra,,,,1151 N. First St. Suite C,Hamilton,MT,59840,,2,1465.0,Advertising Mailers,GN,,,,
"Ehli, Ron",06/25/2016 to 09/27/2016,C5,08/31/2016,,Greg,,Chilcott,346 Valley View,Stevensville,MT,59870,,2,150.0,Campaign Contribution,GN,,,,
"Ehli, Ron",06/25/2016 to 09/27/2016,C5,08/31/2016,Ravalli County Fair,,,,100 Old Corvallis Road,Hamilton,MT,59840,,2,36.0,Fair booth,GN,,,,
"Ehli, Ron",05/24/2016 to 06/24/2016,C5,06/23/2016,MT GOP,,,,PO Box 935 Helena,Helena,MT,59624,,2,200.0,Victory Fund,GN,,,,
"Ehli, Ron",05/24/2016 to 06/24/2016,C5,06/10/2016,Ravalli County Election Administrator,,,,"215 S 4th St, Suite C",Hamilton,MT,59840,,2,20.0,Mailing list,GN,,,,
"Ehli, Ron",05/24/2016 to 06/24/2016,C5,06/08/2016,Bitter Root Star,,,,Box 8,Stevensville,MT,59870,,2,245.0,Advertising,GN,,,,
"Ehli, Ron",05/24/2016 to 06/24/2016,C5,06/06/2016,,Laura,M.,Ehli,391 Blodgett Camp Rd.,Hamilton,MT,59840,,2,43.95,Parade candy,GN,,,,
"Ehli, Ron",05/24/2016 to 06/24/2016,C5,06/23/2016,Comenity Visa,,,,Box 182273,Columbus,OH,43218,,2,189.0,Platform Convention Registration,GN,,,,
"Ehli, Ron",05/01/2016 to 05/23/2016,C5,05/08/2016,Ravalli Republic,,,,232 W. Main St.,Hamilton,MT,59840,,2,439.0,ADVERTISE IN NEWSPAPER,GN,,,,
"Ehli, Ron",05/01/2016 to 05/23/2016,C5,05/23/2016,Comenity Visa,,,,Box 182273,Columbus,OH,43218,,2,42.0,Fuel,GN,,,,
"Walter, Jeannie",05/22/2016 to 06/27/2016,C5,06/01/2016,Wells Fargo,,,Wells Fargo,404 W Broadway St,Lewistown,MT,59457.0,,2,12.62,Banking Fees,PM,,,,
"Walter, Jeannie",05/22/2016 to 06/27/2016,C5,06/27/2016,NAMI National Alliance of Mental Illness,,,,907 Helena Ave,Helena,MT,59601.0,,2,6.94,Donation of balance of funds,PM,,,,
"Walter, Jeannie",05/04/2016 to 05/21/2016,C5,05/06/2016,Wells Fargo,,,Wells Fargo,404 W Broadway St,Lewistown,MT,59457.0,,2,10.0,Bank fee,PM,,,,
"Walter, Jeannie",02/04/2016 to 05/03/2016,C5,04/11/2016,,,,,,,,,,1,20.0,Petty cash for politicing in Lewistown,PM,,,,
